,EntityID,fov,volume,center_x,center_y,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity,cluster,Cell_ID
7021,3071551700096200324,,63.86347770512627,2385.990343659876,10142.722205112646,2384.544460334591,10141.257262125351,2387.504160183698,10144.03147169509,1.0124879460149068,0,1.4855582311552435,1.0000000000000002,18,3071551700096200324	
7022,3071551700096200325,,428.6896543071008,2404.265366745514,10146.455514631793,2401.9180589604684,10141.2245125818,2407.0751785344164,10152.01225230297,2.151011564977216,0,0.6332347990521948,1.0,18,3071551700096200325	
7023,3071551700096200328,,1362.085509373955,2484.4412231585125,10150.374762064594,2476.938023144617,10143.155126755995,2492.18020615157,10157.611238119363,1.9966113035745807,0,0.3559055072115797,0.9575374136042396,18,3071551700096200328	
7024,3071551700096200330,,1276.2161167176878,2471.552592113552,10153.352526608656,2464.925007185024,10147.474934564229,2477.888429559461,10160.270398249231,1.0552222577893555,0,0.3466947912679928,0.9486978447593504,18,3071551700096200330	
7025,3071551700096200332,,1150.7880229330206,2269.808182503089,10154.12282584512,2263.5090481845577,10148.44650604544,2275.6075891327628,10159.97133208506,1.0769041268884414,0,0.360811616428383,0.9622952154427472,18,3071551700096200332	
7026,3071551700096200333,,348.6940853534256,2399.971020994121,10153.428016523005,2397.033881843236,10149.13537934477,2402.8107144685146,10157.201610823926,1.3128263302910763,0,0.6515938876191133,1.0,18,3071551700096200333	
7027,3071551700096200337,,704.7169296828771,2349.472993564048,10156.146322719012,2345.4984082269134,10150.286564195492,2353.639240914132,10161.374625072547,1.4322849849233366,0,0.4658150434799255,0.9708184215945692,18,3071551700096200337	
7028,3071551700096200339,,255.2874849305844,2300.869882614808,10155.765901299825,2297.723341016769,10152.448601994272,2303.623558414864,10158.780490788453,1.331810685862984,0,0.7884838684710865,0.9541778878066898,18,3071551700096200339	
7029,3071551700096200340,,377.8210914604838,2297.706982927977,10161.837816511836,2294.4059534344137,10157.90043552096,2301.461565505795,10165.806949848467,1.5801083789322126,0,0.6556462694786286,0.9601601847734722,18,3071551700096200340	
7030,3071551700096200341,,167.23549535463997,2202.7571115016003,10156.36086113324,2200.666307430423,10153.953520290044,2205.5987877785933,10158.698812468529,1.013776917229105,0,0.983912853427898,0.9510077575349842,18,3071551700096200341	
7031,3071551700096200349,,961.6313373314056,2465.3387976324084,10166.292953790367,2459.6382787640296,10159.778764420587,2471.5416583708466,10173.18273452752,2.18688420039494,0,0.4230254932442299,0.976064314371902,18,3071551700096200349	
